"","rowname","variable","value","geoid"
"3449","I.2","hh4",0.209,"51059481500"
"3450","I.3","hh4",2.037,"51059481500"
"3451","I.4","hh4",2.1,"51059481500"
"3452","I.5","hh4",5.452,"51059481500"
"3453","I.6","hh4",7.205,"51059481500"
"3454","I.7","hh4",11.068,"51059481500"
"3455","I.8","hh4",21.404,"51059481500"
"3456","I.9","hh4",105.524,"51059481500"
"3457","I.1","hh5",0,"51059481500"
"3458","I.2","hh5",0.453,"51059481500"
"3459","I.3","hh5",0.62,"51059481500"
"3460","I.4","hh5",1.356,"51059481500"
"3461","I.5","hh5",6.66,"51059481500"
"3462","I.6","hh5",2.256,"51059481500"
"3463","I.7","hh5",8.203,"51059481500"
"3464","I.8","hh5",8.288,"51059481500"
"3465","I.9","hh5",67.163,"51059481500"
"3466","I.1","hh1",77.208,"51059481400"
"3467","I.2","hh1",36.289,"51059481400"
"3468","I.3","hh1",21.936,"51059481400"
"3469","I.4","hh1",39.063,"51059481400"
"3470","I.5","hh1",70.694,"51059481400"
"3471","I.6","hh1",99.585,"51059481400"
"3472","I.7","hh1",160.492,"51059481400"
"3473","I.8","hh1",86.471,"51059481400"
"3474","I.9","hh1",62.261,"51059481400"
"3475","I.1","hh2",58.896,"51059481400"
"3476","I.2","hh2",34.414,"51059481400"
"3477","I.3","hh2",10.831,"51059481400"
"3478","I.4","hh2",35.597,"51059481400"
"3479","I.5","hh2",74.451,"51059481400"
"3480","I.6","hh2",116.684,"51059481400"
"3481","I.7","hh2",233.131,"51059481400"
"3482","I.8","hh2",208.365,"51059481400"
"3483","I.9","hh2",273.631,"51059481400"
"3484","I.1","hh3",10.601,"51059481400"
"3485","I.2","hh3",2.342,"51059481400"
"3486","I.3","hh3",1.837,"51059481400"
"3487","I.4","hh3",16.487,"51059481400"
"3488","I.5","hh3",16.849,"51059481400"
"3489","I.6","hh3",35.399,"51059481400"
"3490","I.7","hh3",84.483,"51059481400"
"3491","I.8","hh3",51.145,"51059481400"
"3492","I.9","hh3",137.857,"51059481400"
"3493","I.1","hh4",12.295,"51059481400"
"3494","I.2","hh4",8.51,"51059481400"
"3495","I.3","hh4",7.463,"51059481400"
"3496","I.4","hh4",9.739,"51059481400"
"3497","I.5","hh4",15.853,"51059481400"
"3498","I.6","hh4",25.742,"51059481400"
"3499","I.7","hh4",81.685,"51059481400"
"3500","I.8","hh4",58.874,"51059481400"
"3501","I.9","hh4",157.84,"51059481400"
"3502","I.1","hh5",0,"51059481400"
"3503","I.2","hh5",6.445,"51059481400"
"3504","I.3","hh5",1.933,"51059481400"
"3505","I.4","hh5",6.114,"51059481400"
"3506","I.5","hh5",17.154,"51059481400"
"3507","I.6","hh5",24.591,"51059481400"
"3508","I.7","hh5",62.208,"51059481400"
"3509","I.8","hh5",40.145,"51059481400"
"3510","I.9","hh5",76.41,"51059481400"
"3511","I.1","hh1",34.298,"51059481202"
"3512","I.2","hh1",27.57,"51059481202"
"3513","I.3","hh1",31.062,"51059481202"
"3514","I.4","hh1",40.879,"51059481202"
"3515","I.5","hh1",71.007,"51059481202"
"3516","I.6","hh1",54.737,"51059481202"
"3517","I.7","hh1",78.92,"51059481202"
"3518","I.8","hh1",37.218,"51059481202"
"3519","I.9","hh1",25.307,"51059481202"
"3520","I.1","hh2",20.561,"51059481202"
"3521","I.2","hh2",36.95,"51059481202"
"3522","I.3","hh2",26.455,"51059481202"
"3523","I.4","hh2",55.142,"51059481202"
"3524","I.5","hh2",108.746,"51059481202"
"3525","I.6","hh2",64.209,"51059481202"
"3526","I.7","hh2",108.691,"51059481202"
"3527","I.8","hh2",81.176,"51059481202"
"3528","I.9","hh2",102.069,"51059481202"
"3529","I.1","hh3",18.765,"51059481202"
"3530","I.2","hh3",18.389,"51059481202"
"3531","I.3","hh3",14.042,"51059481202"
"3532","I.4","hh3",72.304,"51059481202"
"3533","I.5","hh3",70.801,"51059481202"
"3534","I.6","hh3",40.235,"51059481202"
"3535","I.7","hh3",82.436,"51059481202"
"3536","I.8","hh3",37.949,"51059481202"
"3537","I.9","hh3",84.079,"51059481202"
"3538","I.1","hh4",9.375,"51059481202"
"3539","I.2","hh4",15.225,"51059481202"
"3540","I.3","hh4",22.703,"51059481202"
"3541","I.4","hh4",19.775,"51059481202"
"3542","I.5","hh4",30.779,"51059481202"
"3543","I.6","hh4",19.619,"51059481202"
"3544","I.7","hh4",54.083,"51059481202"
"3545","I.8","hh4",31.628,"51059481202"
"3546","I.9","hh4",75.813,"51059481202"
"3547","I.1","hh5",0,"51059481202"
"3548","I.2","hh5",90.866,"51059481202"
"3549","I.3","hh5",17.737,"51059481202"
"3550","I.4","hh5",26.901,"51059481202"
"3551","I.5","hh5",71.667,"51059481202"
"3552","I.6","hh5",22.2,"51059481202"
"3553","I.7","hh5",46.87,"51059481202"
"3554","I.8","hh5",23.028,"51059481202"
"3555","I.9","hh5",37.732,"51059481202"
"3556","I.1","hh1",2.572,"51059481201"
"3557","I.2","hh1",0,"51059481201"
"3558","I.3","hh1",3.456,"51059481201"
"3559","I.4","hh1",2.294,"51059481201"
"3560","I.5","hh1",6.948,"51059481201"
"3561","I.6","hh1",6.95,"51059481201"
"3562","I.7","hh1",10.432,"51059481201"
"3563","I.8","hh1",9.866,"51059481201"
"3564","I.9","hh1",7.482,"51059481201"
"3565","I.1","hh2",1.139,"51059481201"
"3566","I.2","hh2",0,"51059481201"
"3567","I.3","hh2",2.717,"51059481201"
"3568","I.4","hh2",2.003,"51059481201"
"3569","I.5","hh2",8.91,"51059481201"
"3570","I.6","hh2",8.343,"51059481201"
"3571","I.7","hh2",14.877,"51059481201"
"3572","I.8","hh2",35.704,"51059481201"
"3573","I.9","hh2",46.307,"51059481201"
"3574","I.1","hh3",0.681,"51059481201"
"3575","I.2","hh3",0,"51059481201"
"3576","I.3","hh3",0.567,"51059481201"
"3577","I.4","hh3",1.447,"51059481201"
"3578","I.5","hh3",3.563,"51059481201"
"3579","I.6","hh3",4.583,"51059481201"
"3580","I.7","hh3",10.192,"51059481201"
"3581","I.8","hh3",19.944,"51059481201"
"3582","I.9","hh3",43.022,"51059481201"
"3583","I.1","hh4",0.608,"51059481201"
"3584","I.2","hh4",0,"51059481201"
"3585","I.3","hh4",2.788,"51059481201"
"3586","I.4","hh4",0.778,"51059481201"
"3587","I.5","hh4",2.901,"51059481201"
"3588","I.6","hh4",2.842,"51059481201"
"3589","I.7","hh4",8.283,"51059481201"
"3590","I.8","hh4",19.07,"51059481201"
"3591","I.9","hh4",42.729,"51059481201"
"3592","I.1","hh5",0,"51059481201"
"3593","I.2","hh5",0,"51059481201"
"3594","I.3","hh5",0.471,"51059481201"
"3595","I.4","hh5",0.479,"51059481201"
"3596","I.5","hh5",2.679,"51059481201"
"3597","I.6","hh5",2.281,"51059481201"
"3598","I.7","hh5",5.215,"51059481201"
"3599","I.8","hh5",10.416,"51059481201"
"3600","I.9","hh5",17.46,"51059481201"
"3601","I.1","hh1",8.838,"51059481106"
"3602","I.2","hh1",0,"51059481106"
"3603","I.3","hh1",5.655,"51059481106"
"3604","I.4","hh1",7.413,"51059481106"
"3605","I.5","hh1",13.056,"51059481106"
"3606","I.6","hh1",18.993,"51059481106"
"3607","I.7","hh1",24.591,"51059481106"
"3608","I.8","hh1",16.167,"51059481106"
"3609","I.9","hh1",15.288,"51059481106"
"3610","I.1","hh2",22.623,"51059481106"
"3611","I.2","hh2",0,"51059481106"
"3612","I.3","hh2",7.351,"51059481106"
"3613","I.4","hh2",13.84,"51059481106"
"3614","I.5","hh2",28.257,"51059481106"
"3615","I.6","hh2",68.754,"51059481106"
"3616","I.7","hh2",70.663,"51059481106"
"3617","I.8","hh2",112.345,"51059481106"
"3618","I.9","hh2",283.167,"51059481106"
"3619","I.1","hh3",10.682,"51059481106"
"3620","I.2","hh3",0,"51059481106"
"3621","I.3","hh3",1.928,"51059481106"
"3622","I.4","hh3",9.615,"51059481106"
"3623","I.5","hh3",9.767,"51059481106"
"3624","I.6","hh3",35.887,"51059481106"
"3625","I.7","hh3",44.336,"51059481106"
"3626","I.8","hh3",47.29,"51059481106"
"3627","I.9","hh3",227.494,"51059481106"
"3628","I.1","hh4",10.857,"51059481106"
"3629","I.2","hh4",0,"51059481106"
"3630","I.3","hh4",7.227,"51059481106"
"3631","I.4","hh4",5.629,"51059481106"
"3632","I.5","hh4",8.946,"51059481106"
"3633","I.6","hh4",27.826,"51059481106"
"3634","I.7","hh4",40.672,"51059481106"
"3635","I.8","hh4",56.472,"51059481106"
"3636","I.9","hh4",310.372,"51059481106"
"3637","I.1","hh5",0,"51059481106"
"3638","I.2","hh5",0,"51059481106"
"3639","I.3","hh5",1.839,"51059481106"
"3640","I.4","hh5",3.504,"51059481106"
"3641","I.5","hh5",8.974,"51059481106"
"3642","I.6","hh5",25.54,"51059481106"
"3643","I.7","hh5",27.738,"51059481106"
"3644","I.8","hh5",36.726,"51059481106"
"3645","I.9","hh5",158.679,"51059481106"
"3646","I.1","hh1",3.318,"51059481105"
"3647","I.2","hh1",0,"51059481105"
"3648","I.3","hh1",7.452,"51059481105"
"3649","I.4","hh1",16.819,"51059481105"
"3650","I.5","hh1",12.687,"51059481105"
"3651","I.6","hh1",19.182,"51059481105"
"3652","I.7","hh1",43.313,"51059481105"
"3653","I.8","hh1",24.927,"51059481105"
"3654","I.9","hh1",29.302,"51059481105"
"3655","I.1","hh2",1.199,"51059481105"
"3656","I.2","hh2",0,"51059481105"
"3657","I.3","hh2",4.424,"51059481105"
"3658","I.4","hh2",25.405,"51059481105"
"3659","I.5","hh2",12.579,"51059481105"
"3660","I.6","hh2",21.645,"51059481105"
"3661","I.7","hh2",73.419,"51059481105"
"3662","I.8","hh2",72.761,"51059481105"
"3663","I.9","hh2",230.569,"51059481105"
"3664","I.1","hh3",0.761,"51059481105"
"3665","I.2","hh3",0,"51059481105"
"3666","I.3","hh3",1.415,"51059481105"
"3667","I.4","hh3",23.136,"51059481105"
"3668","I.5","hh3",4.46,"51059481105"
"3669","I.6","hh3",11.233,"51059481105"
"3670","I.7","hh3",52.719,"51059481105"
"3671","I.8","hh3",34.374,"51059481105"
"3672","I.9","hh3",244.901,"51059481105"
"3673","I.1","hh4",0.723,"51059481105"
"3674","I.2","hh4",0,"51059481105"
"3675","I.3","hh4",4.525,"51059481105"
"3676","I.4","hh4",13.994,"51059481105"
"3677","I.5","hh4",3.944,"51059481105"
"3678","I.6","hh4",7.637,"51059481105"
"3679","I.7","hh4",50.79,"51059481105"
"3680","I.8","hh4",39.842,"51059481105"
"3681","I.9","hh4",366.545,"51059481105"
"3682","I.1","hh5",0,"51059481105"
"3683","I.2","hh5",0,"51059481105"
"3684","I.3","hh5",1.184,"51059481105"
"3685","I.4","hh5",4.646,"51059481105"
"3686","I.5","hh5",3.33,"51059481105"
"3687","I.6","hh5",5.303,"51059481105"
"3688","I.7","hh5",22.759,"51059481105"
"3689","I.8","hh5",16.096,"51059481105"
"3690","I.9","hh5",70.683,"51059481105"
"3691","I.1","hh1",22.975,"51059481104"
"3692","I.2","hh1",21.908,"51059481104"
"3693","I.3","hh1",2.667,"51059481104"
"3694","I.4","hh1",21.944,"51059481104"
"3695","I.5","hh1",48.665,"51059481104"
"3696","I.6","hh1",67.212,"51059481104"
"3697","I.7","hh1",84.35,"51059481104"
"3698","I.8","hh1",35.672,"51059481104"
"3699","I.9","hh1",14.608,"51059481104"
"3700","I.1","hh2",4.895,"51059481104"
"3701","I.2","hh2",6.909,"51059481104"
"3702","I.3","hh2",0.97,"51059481104"
"3703","I.4","hh2",10.588,"51059481104"
"3704","I.5","hh2",24.755,"51059481104"
"3705","I.6","hh2",34.019,"51059481104"
"3706","I.7","hh2",54.849,"51059481104"
"3707","I.8","hh2",43.184,"51059481104"
"3708","I.9","hh2",40.831,"51059481104"
"3709","I.1","hh3",3.631,"51059481104"
"3710","I.2","hh3",1.539,"51059481104"
"3711","I.3","hh3",0.232,"51059481104"
"3712","I.4","hh3",9.886,"51059481104"
"3713","I.5","hh3",12.438,"51059481104"
"3714","I.6","hh3",25.775,"51059481104"
"3715","I.7","hh3",48.205,"51059481104"
"3716","I.8","hh3",22.746,"51059481104"
"3717","I.9","hh3",34.548,"51059481104"
"3718","I.1","hh4",6.499,"51059481104"
"3719","I.2","hh4",19.268,"51059481104"
"3720","I.3","hh4",0.933,"51059481104"
"3721","I.4","hh4",9.007,"51059481104"
"3722","I.5","hh4",22.594,"51059481104"
"3723","I.6","hh4",42.645,"51059481104"
"3724","I.7","hh4",81.986,"51059481104"
"3725","I.8","hh4",36.418,"51059481104"
"3726","I.9","hh4",42.65,"51059481104"
"3727","I.1","hh5",0,"51059481104"
"3728","I.2","hh5",2.376,"51059481104"
"3729","I.3","hh5",0.197,"51059481104"
"3730","I.4","hh5",2.576,"51059481104"
"3731","I.5","hh5",8.547,"51059481104"
"3732","I.6","hh5",11.35,"51059481104"
"3733","I.7","hh5",22.61,"51059481104"
"3734","I.8","hh5",11.981,"51059481104"
"3735","I.9","hh5",14.363,"51059481104"
"3736","I.1","hh1",14.01,"51059481103"
"3737","I.2","hh1",19.458,"51059481103"
"3738","I.3","hh1",17.333,"51059481103"
"3739","I.4","hh1",28.337,"51059481103"
"3740","I.5","hh1",46.871,"51059481103"
"3741","I.6","hh1",37.322,"51059481103"
"3742","I.7","hh1",76.83,"51059481103"
"3743","I.8","hh1",23.134,"51059481103"
"3744","I.9","hh1",11.705,"51059481103"
"3745","I.1","hh2",4.338,"51059481103"
"3746","I.2","hh2",10.224,"51059481103"
"3747","I.3","hh2",6.648,"51059481103"
"3748","I.4","hh2",18.77,"51059481103"
"3749","I.5","hh2",35.294,"51059481103"
"3750","I.6","hh2",29.453,"51059481103"
"3751","I.7","hh2",72.753,"51059481103"
"3752","I.8","hh2",37.595,"51059481103"
"3753","I.9","hh2",37.925,"51059481103"
"3754","I.1","hh3",2.262,"51059481103"
"3755","I.2","hh3",1.46,"51059481103"
"3756","I.3","hh3",1.557,"51059481103"
"3757","I.4","hh3",13.254,"51059481103"
"3758","I.5","hh3",12.366,"51059481103"
"3759","I.6","hh3",14.681,"51059481103"
"3760","I.7","hh3",45.4,"51059481103"
"3761","I.8","hh3",15.044,"51059481103"
"3762","I.9","hh3",27.975,"51059481103"
"3763","I.1","hh4",3.39,"51059481103"
"3764","I.2","hh4",53.562,"51059481103"
"3765","I.3","hh4",16.464,"51059481103"
"3766","I.4","hh4",27.102,"51059481103"
"3767","I.5","hh4",34.867,"51059481103"
"3768","I.6","hh4",17.084,"51059481103"
"3769","I.7","hh4",101.504,"51059481103"
"3770","I.8","hh4",22.112,"51059481103"
"3771","I.9","hh4",34.915,"51059481103"
"3772","I.1","hh5",0,"51059481103"
"3773","I.2","hh5",12.296,"51059481103"
"3774","I.3","hh5",2.998,"51059481103"
"3775","I.4","hh5",10.538,"51059481103"
"3776","I.5","hh5",24.601,"51059481103"
"3777","I.6","hh5",12.46,"51059481103"
"3778","I.7","hh5",52.513,"51059481103"
"3779","I.8","hh5",12.114,"51059481103"
"3780","I.9","hh5",14.48,"51059481103"
"3781","I.1","hh1",7.565,"51059481102"
"3782","I.2","hh1",18.215,"51059481102"
"3783","I.3","hh1",6.334,"51059481102"
"3784","I.4","hh1",18.133,"51059481102"
"3785","I.5","hh1",36.164,"51059481102"
"3786","I.6","hh1",49.174,"51059481102"
"3787","I.7","hh1",61.12,"51059481102"
"3788","I.8","hh1",43.202,"51059481102"
"3789","I.9","hh1",21.093,"51059481102"
"3790","I.1","hh2",2.508,"51059481102"
"3791","I.2","hh2",12.421,"51059481102"
"3792","I.3","hh2",2.622,"51059481102"
"3793","I.4","hh2",13.872,"51059481102"
"3794","I.5","hh2",32.066,"51059481102"
"3795","I.6","hh2",46.335,"51059481102"
"3796","I.7","hh2",67.17,"51059481102"
"3797","I.8","hh2",83.847,"51059481102"
"3798","I.9","hh2",75.161,"51059481102"
"3799","I.1","hh3",1.547,"51059481102"
"3800","I.2","hh3",9.207,"51059481102"
"3801","I.3","hh3",0.725,"51059481102"
"3802","I.4","hh3",15.743,"51059481102"
"3803","I.5","hh3",20.499,"51059481102"
"3804","I.6","hh3",49.816,"51059481102"
"3805","I.7","hh3",71.176,"51059481102"
"3806","I.8","hh3",74.535,"51059481102"
"3807","I.9","hh3",76.752,"51059481102"
"3808","I.1","hh4",1.38,"51059481102"
"3809","I.2","hh4",36.395,"51059481102"
"3810","I.3","hh4",2.737,"51059481102"
"3811","I.4","hh4",8.531,"51059481102"
"3812","I.5","hh4",17.84,"51059481102"
"3813","I.6","hh4",33.409,"51059481102"
"3814","I.7","hh4",61.246,"51059481102"
"3815","I.8","hh4",78.894,"51059481102"
"3816","I.9","hh4",79.568,"51059481102"
"3817","I.1","hh5",0,"51059481102"
"3818","I.2","hh5",6.762,"51059481102"
"3819","I.3","hh5",0.582,"51059481102"
"3820","I.4","hh5",3.722,"51059481102"
"3821","I.5","hh5",12.432,"51059481102"
"3822","I.6","hh5",18.266,"51059481102"
"3823","I.7","hh5",30.288,"51059481102"
"3824","I.8","hh5",30.522,"51059481102"
"3825","I.9","hh5",29.426,"51059481102"
"3826","I.1","hh1",9.421,"51059481101"
"3827","I.2","hh1",0,"51059481101"
"3828","I.3","hh1",2.487,"51059481101"
"3829","I.4","hh1",34.223,"51059481101"
"3830","I.5","hh1",85.871,"51059481101"
"3831","I.6","hh1",130.546,"51059481101"
"3832","I.7","hh1",128.272,"51059481101"
"3833","I.8","hh1",44.519,"51059481101"
"3834","I.9","hh1",29.662,"51059481101"
"3835","I.1","hh2",5.048,"51059481101"
"3836","I.2","hh2",0,"51059481101"
"3837","I.3","hh2",2.284,"51059481101"
"3838","I.4","hh2",21.536,"51059481101"
"3839","I.5","hh2",60.693,"51059481101"
"3840","I.6","hh2",97.586,"51059481101"
"3841","I.7","hh2",135.654,"51059481101"
"3842","I.8","hh2",77.552,"51059481101"
"3843","I.9","hh2",74.647,"51059481101"
"3844","I.1","hh3",2.957,"51059481101"
"3845","I.2","hh3",0,"51059481101"
"3846","I.3","hh3",1.122,"51059481101"
"3847","I.4","hh3",13.237,"51059481101"
"3848","I.5","hh3",13.665,"51059481101"
"3849","I.6","hh3",30.739,"51059481101"
"3850","I.7","hh3",64.367,"51059481101"
"3851","I.8","hh3",29.126,"51059481101"
"3852","I.9","hh3",56.786,"51059481101"
"3853","I.1","hh4",2.573,"51059481101"
"3854","I.2","hh4",0,"51059481101"
"3855","I.3","hh4",2.108,"51059481101"
"3856","I.4","hh4",6.004,"51059481101"
"3857","I.5","hh4",9.77,"51059481101"
"3858","I.6","hh4",14.129,"51059481101"
"3859","I.7","hh4",33.708,"51059481101"
"3860","I.8","hh4",21.803,"51059481101"
"3861","I.9","hh4",34.905,"51059481101"
"3862","I.1","hh5",0,"51059481101"
"3863","I.2","hh5",0,"51059481101"
"3864","I.3","hh5",0,"51059481101"
"3865","I.4","hh5",0,"51059481101"
"3866","I.5","hh5",0,"51059481101"
"3867","I.6","hh5",0,"51059481101"
"3868","I.7","hh5",0,"51059481101"
"3869","I.8","hh5",0,"51059481101"
"3870","I.9","hh5",0,"51059481101"
"3871","I.1","hh1",5.92,"51059481000"
"3872","I.2","hh1",18.813,"51059481000"
"3873","I.3","hh1",14.81,"51059481000"
"3874","I.4","hh1",25.248,"51059481000"
"3875","I.5","hh1",59.421,"51059481000"
"3876","I.6","hh1",68.744,"51059481000"
"3877","I.7","hh1",71.786,"51059481000"
"3878","I.8","hh1",40.502,"51059481000"
"3879","I.9","hh1",18.756,"51059481000"
"3880","I.1","hh2",2.01,"51059481000"
"3881","I.2","hh2",16.757,"51059481000"
"3882","I.3","hh2",7.691,"51059481000"
"3883","I.4","hh2",24.283,"51059481000"
"3884","I.5","hh2",76.497,"51059481000"
"3885","I.6","hh2",89.818,"51059481000"
"3886","I.7","hh2",94.049,"51059481000"
"3887","I.8","hh2",90.02,"51059481000"
"3888","I.9","hh2",70.874,"51059481000"
"3889","I.1","hh3",1.089,"51059481000"
"3890","I.2","hh3",4.452,"51059481000"
"3891","I.3","hh3",2.308,"51059481000"
"3892","I.4","hh3",24.126,"51059481000"
"3893","I.5","hh3",52.945,"51059481000"
"3894","I.6","hh3",84.156,"51059481000"
"3895","I.7","hh3",77.773,"51059481000"
"3896","I.8","hh3",48.368,"51059481000"
"3897","I.9","hh3",58.784,"51059481000"
"3898","I.1","hh4",0.98,"51059481000"
"3899","I.2","hh4",18.937,"51059481000"
"3900","I.3","hh4",9.548,"51059481000"
"3901","I.4","hh4",14.63,"51059481000"
"3902","I.5","hh4",63.61,"51059481000"
"3903","I.6","hh4",72.429,"51059481000"
"3904","I.7","hh4",72.033,"51059481000"
"3905","I.8","hh4",53.663,"51059481000"
"3906","I.9","hh4",62.17,"51059481000"
"3907","I.1","hh5",0,"51059481000"
"3908","I.2","hh5",30.041,"51059481000"
"3909","I.3","hh5",2.644,"51059481000"
"3910","I.4","hh5",10.713,"51059481000"
"3911","I.5","hh5",184.528,"51059481000"
"3912","I.6","hh5",133.853,"51059481000"
"3913","I.7","hh5",57.359,"51059481000"
"3914","I.8","hh5",38.447,"51059481000"
"3915","I.9","hh5",28.416,"51059481000"
"3916","I.1","hh1",64.243,"51059480903"
"3917","I.2","hh1",24.081,"51059480903"
"3918","I.3","hh1",31.732,"51059480903"
"3919","I.4","hh1",40.424,"51059480903"
"3920","I.5","hh1",57.624,"51059480903"
"3921","I.6","hh1",111.874,"51059480903"
"3922","I.7","hh1",95.08,"51059480903"
"3923","I.8","hh1",42.019,"51059480903"
"3924","I.9","hh1",13.922,"51059480903"
"3925","I.1","hh2",23.18,"51059480903"
"3926","I.2","hh2",13.988,"51059480903"
"3927","I.3","hh2",13.465,"51059480903"
"3928","I.4","hh2",29.499,"51059480903"
"3929","I.5","hh2",46.964,"51059480903"
"3930","I.6","hh2",99.314,"51059480903"
"3931","I.7","hh2",96.749,"51059480903"
"3932","I.8","hh2",71.739,"51059480903"
"3933","I.9","hh2",46.101,"51059480903"
"3934","I.1","hh3",6.869,"51059480903"
"3935","I.2","hh3",1.351,"51059480903"
"3936","I.3","hh3",2.133,"51059480903"
"3937","I.4","hh3",14.44,"51059480903"
"3938","I.5","hh3",12.093,"51059480903"
"3939","I.6","hh3",31.884,"51059480903"
"3940","I.7","hh3",45.646,"51059480903"
"3941","I.8","hh3",23.365,"51059480903"
"3942","I.9","hh3",31.219,"51059480903"
"3943","I.1","hh4",12.707,"51059480903"
"3944","I.2","hh4",6.201,"51059480903"
"3945","I.3","hh4",12.636,"51059480903"
"3946","I.4","hh4",11.422,"51059480903"
"3947","I.5","hh4",14.098,"51059480903"
"3948","I.6","hh4",34.624,"51059480903"
"3949","I.7","hh4",51.25,"51059480903"
"3950","I.8","hh4",29.331,"51059480903"
"3951","I.9","hh4",34.731,"51059480903"
"3952","I.1","hh5",0,"51059480903"
"3953","I.2","hh5",6.379,"51059480903"
"3954","I.3","hh5",5.035,"51059480903"
"3955","I.4","hh5",10.215,"51059480903"
"3956","I.5","hh5",19.22,"51059480903"
"3957","I.6","hh5",61.304,"51059480903"
"3958","I.7","hh5",45.274,"51059480903"
"3959","I.8","hh5",21.546,"51059480903"
"3960","I.9","hh5",16.027,"51059480903"
"3961","I.1","hh1",4.158,"51059480902"
"3962","I.2","hh1",9.477,"51059480902"
"3963","I.3","hh1",21.349,"51059480902"
"3964","I.4","hh1",31.479,"51059480902"
"3965","I.5","hh1",44.576,"51059480902"
"3966","I.6","hh1",34.057,"51059480902"
"3967","I.7","hh1",56.92,"51059480902"
"3968","I.8","hh1",31.051,"51059480902"
"3969","I.9","hh1",18.934,"51059480902"
"3970","I.1","hh2",1.439,"51059480902"
"3971","I.2","hh2",7.73,"51059480902"
"3972","I.3","hh2",21.86,"51059480902"
"3973","I.4","hh2",59.095,"51059480902"
"3974","I.5","hh2",71.329,"51059480902"
"3975","I.6","hh2",40.602,"51059480902"
"3976","I.7","hh2",85.906,"51059480902"
"3977","I.8","hh2",77.887,"51059480902"
"3978","I.9","hh2",81.151,"51059480902"
"3979","I.1","hh3",0.747,"51059480902"
"3980","I.2","hh3",1.186,"51059480902"
"3981","I.3","hh3",8.039,"51059480902"
"3982","I.4","hh3",69.287,"51059480902"
"3983","I.5","hh3",32.206,"51059480902"
