"rowname","variable","value","geoid"
"I.7","hh4",28.408,"51059421102"
"I.8","hh4",49.158,"51059421102"
"I.9","hh4",67.686,"51059421102"
"I.1","hh5",0,"51059421102"
"I.2","hh5",1.337,"51059421102"
"I.3","hh5",1.241,"51059421102"
"I.4","hh5",2.558,"51059421102"
"I.5","hh5",10.197,"51059421102"
"I.6","hh5",6.514,"51059421102"
"I.7","hh5",15.669,"51059421102"
"I.8","hh5",18.15,"51059421102"
"I.9","hh5",26.335,"51059421102"
"I.1","hh1",29.102,"51059421101"
"I.2","hh1",0,"51059421101"
"I.3","hh1",10.397,"51059421101"
"I.4","hh1",24,"51059421101"
"I.5","hh1",60.262,"51059421101"
"I.6","hh1",116.804,"51059421101"
"I.7","hh1",148.209,"51059421101"
"I.8","hh1",71.016,"51059421101"
"I.9","hh1",41.209,"51059421101"
"I.1","hh2",2.551,"51059421101"
"I.2","hh2",0,"51059421101"
"I.3","hh2",8.601,"51059421101"
"I.4","hh2",13.917,"51059421101"
"I.5","hh2",43.264,"51059421101"
"I.6","hh2",157.118,"51059421101"
"I.7","hh2",170.745,"51059421101"
"I.8","hh2",159.627,"51059421101"
"I.9","hh2",246.177,"51059421101"
"I.1","hh3",17.467,"51059421101"
"I.2","hh3",0,"51059421101"
"I.3","hh3",1.924,"51059421101"
"I.4","hh3",6.182,"51059421101"
"I.5","hh3",23.378,"51059421101"
"I.6","hh3",57.393,"51059421101"
"I.7","hh3",97.061,"51059421101"
"I.8","hh3",89.177,"51059421101"
"I.9","hh3",134.418,"51059421101"
"I.1","hh4",0.88,"51059421101"
"I.2","hh4",0,"51059421101"
"I.3","hh4",1.881,"51059421101"
"I.4","hh4",5.074,"51059421101"
"I.5","hh4",12.531,"51059421101"
"I.6","hh4",27.733,"51059421101"
"I.7","hh4",66.834,"51059421101"
"I.8","hh4",71.644,"51059421101"
"I.9","hh4",101.424,"51059421101"
"I.1","hh5",0,"51059421101"
"I.2","hh5",0,"51059421101"
"I.3","hh5",1.197,"51059421101"
"I.4","hh5",3.827,"51059421101"
"I.5","hh5",17.564,"51059421101"
"I.6","hh5",19.953,"51059421101"
"I.7","hh5",39.15,"51059421101"
"I.8","hh5",33.536,"51059421101"
"I.9","hh5",49.773,"51059421101"
"I.1","hh1",28.872,"51059421002"
"I.2","hh1",16.611,"51059421002"
"I.3","hh1",61.852,"51059421002"
"I.4","hh1",66.469,"51059421002"
"I.5","hh1",111.259,"51059421002"
"I.6","hh1",83.077,"51059421002"
"I.7","hh1",120.92,"51059421002"
"I.8","hh1",48.106,"51059421002"
"I.9","hh1",28.834,"51059421002"
"I.1","hh2",4.102,"51059421002"
"I.2","hh2",3.546,"51059421002"
"I.3","hh2",84.497,"51059421002"
"I.4","hh2",53.034,"51059421002"
"I.5","hh2",101.565,"51059421002"
"I.6","hh2",97.499,"51059421002"
"I.7","hh2",133.017,"51059421002"
"I.8","hh2",98.416,"51059421002"
"I.9","hh2",158.324,"51059421002"
"I.1","hh3",18.762,"51059421002"
"I.2","hh3",5.371,"51059421002"
"I.3","hh3",11.458,"51059421002"
"I.4","hh3",20.007,"51059421002"
"I.5","hh3",50.895,"51059421002"
"I.6","hh3",33.529,"51059421002"
"I.7","hh3",70.884,"51059421002"
"I.8","hh3",52.48,"51059421002"
"I.9","hh3",82.613,"51059421002"
"I.1","hh4",1.265,"51059421002"
"I.2","hh4",3.814,"51059421002"
"I.3","hh4",10.131,"51059421002"
"I.4","hh4",15.661,"51059421002"
"I.5","hh4",27.946,"51059421002"
"I.6","hh4",22.665,"51059421002"
"I.7","hh4",61.868,"51059421002"
"I.8","hh4",52.94,"51059421002"
"I.9","hh4",77.71,"51059421002"
"I.1","hh5",0,"51059421002"
"I.2","hh5",1.658,"51059421002"
"I.3","hh5",3.062,"51059421002"
"I.4","hh5",8.829,"51059421002"
"I.5","hh5",34.335,"51059421002"
"I.6","hh5",18.23,"51059421002"
"I.7","hh5",39.31,"51059421002"
"I.8","hh5",28.057,"51059421002"
"I.9","hh5",42.519,"51059421002"
"I.1","hh1",8.822,"51059421001"
"I.2","hh1",20.986,"51059421001"
"I.3","hh1",0,"51059421001"
"I.4","hh1",24.514,"51059421001"
"I.5","hh1",65.851,"51059421001"
"I.6","hh1",63.066,"51059421001"
"I.7","hh1",56.422,"51059421001"
"I.8","hh1",39.668,"51059421001"
"I.9","hh1",18.671,"51059421001"
"I.1","hh2",0.959,"51059421001"
"I.2","hh2",2.968,"51059421001"
"I.3","hh2",0,"51059421001"
"I.4","hh2",11.9,"51059421001"
"I.5","hh2",35.838,"51059421001"
"I.6","hh2",49.048,"51059421001"
"I.7","hh2",44.359,"51059421001"
"I.8","hh2",61.312,"51059421001"
"I.9","hh2",78.616,"51059421001"
"I.1","hh3",4.824,"51059421001"
"I.2","hh3",6.592,"51059421001"
"I.3","hh3",0,"51059421001"
"I.4","hh3",6.315,"51059421001"
"I.5","hh3",31.198,"51059421001"
"I.6","hh3",28.77,"51059421001"
"I.7","hh3",31.444,"51059421001"
"I.8","hh3",47.554,"51059421001"
"I.9","hh3",55.303,"51059421001"
"I.1","hh4",0.395,"51059421001"
"I.2","hh4",3.819,"51059421001"
"I.3","hh4",0,"51059421001"
"I.4","hh4",4.798,"51059421001"
"I.5","hh4",13.536,"51059421001"
"I.6","hh4",14.911,"51059421001"
"I.7","hh4",25.106,"51059421001"
"I.8","hh4",39.784,"51059421001"
"I.9","hh4",45.65,"51059421001"
"I.1","hh5",0,"51059421001"
"I.2","hh5",1.634,"51059421001"
"I.3","hh5",0,"51059421001"
"I.4","hh5",3.472,"51059421001"
"I.5","hh5",18.576,"51059421001"
"I.6","hh5",12.206,"51059421001"
"I.7","hh5",17.669,"51059421001"
"I.8","hh5",20.682,"51059421001"
"I.9","hh5",25.761,"51059421001"
"I.1","hh1",21.894,"51059420800"
"I.2","hh1",0,"51059420800"
"I.3","hh1",12.312,"51059420800"
"I.4","hh1",33.314,"51059420800"
"I.5","hh1",44.523,"51059420800"
"I.6","hh1",37.589,"51059420800"
"I.7","hh1",72.64,"51059420800"
"I.8","hh1",28.123,"51059420800"
"I.9","hh1",26.607,"51059420800"
"I.1","hh2",4.844,"51059420800"
"I.2","hh2",0,"51059420800"
"I.3","hh2",6.517,"51059420800"
"I.4","hh2",7.874,"51059420800"
"I.5","hh2",21.763,"51059420800"
"I.6","hh2",25.945,"51059420800"
"I.7","hh2",64.883,"51059420800"
"I.8","hh2",42.417,"51059420800"
"I.9","hh2",86.757,"51059420800"
"I.1","hh3",10.19,"51059420800"
"I.2","hh3",0,"51059420800"
"I.3","hh3",4.253,"51059420800"
"I.4","hh3",12.464,"51059420800"
"I.5","hh3",16.008,"51059420800"
"I.6","hh3",27.096,"51059420800"
"I.7","hh3",65.522,"51059420800"
"I.8","hh3",45.272,"51059420800"
"I.9","hh3",100.195,"51059420800"
"I.1","hh4",0.287,"51059420800"
"I.2","hh4",0,"51059420800"
"I.3","hh4",2.024,"51059420800"
"I.4","hh4",11.843,"51059420800"
"I.5","hh4",16.159,"51059420800"
"I.6","hh4",16.761,"51059420800"
"I.7","hh4",65.728,"51059420800"
"I.8","hh4",27.796,"51059420800"
"I.9","hh4",86.401,"51059420800"
"I.1","hh5",1.786,"51059420800"
"I.2","hh5",0,"51059420800"
"I.3","hh5",3.894,"51059420800"
"I.4","hh5",13.506,"51059420800"
"I.5","hh5",9.547,"51059420800"
"I.6","hh5",15.61,"51059420800"
"I.7","hh5",66.225,"51059420800"
"I.8","hh5",27.393,"51059420800"
"I.9","hh5",54.04,"51059420800"
"I.1","hh1",10.724,"51059420700"
"I.2","hh1",4.237,"51059420700"
"I.3","hh1",3.584,"51059420700"
"I.4","hh1",13.527,"51059420700"
"I.5","hh1",27.474,"51059420700"
"I.6","hh1",20.086,"51059420700"
"I.7","hh1",27.514,"51059420700"
"I.8","hh1",14.143,"51059420700"
"I.9","hh1",12.711,"51059420700"
"I.1","hh2",6.428,"51059420700"
"I.2","hh2",2.929,"51059420700"
"I.3","hh2",2.612,"51059420700"
"I.4","hh2",6.215,"51059420700"
"I.5","hh2",33.35,"51059420700"
"I.6","hh2",40.218,"51059420700"
"I.7","hh2",83.156,"51059420700"
"I.8","hh2",70.251,"51059420700"
"I.9","hh2",133.839,"51059420700"
"I.1","hh3",10.235,"51059420700"
"I.2","hh3",4.154,"51059420700"
"I.3","hh3",1.177,"51059420700"
"I.4","hh3",6.438,"51059420700"
"I.5","hh3",19.564,"51059420700"
"I.6","hh3",30.641,"51059420700"
"I.7","hh3",40.94,"51059420700"
"I.8","hh3",52.785,"51059420700"
"I.9","hh3",104.066,"51059420700"
"I.1","hh4",0.349,"51059420700"
"I.2","hh4",2.008,"51059420700"
"I.3","hh4",0.515,"51059420700"
"I.4","hh4",6.718,"51059420700"
"I.5","hh4",20.952,"51059420700"
"I.6","hh4",20.645,"51059420700"
"I.7","hh4",50.753,"51059420700"
"I.8","hh4",35.917,"51059420700"
"I.9","hh4",100.142,"51059420700"
"I.1","hh5",3.264,"51059420700"
"I.2","hh5",1.671,"51059420700"
"I.3","hh5",1.111,"51059420700"
"I.4","hh5",8.103,"51059420700"
"I.5","hh5",15.66,"51059420700"
"I.6","hh5",27.41,"51059420700"
"I.7","hh5",73.635,"51059420700"
"I.8","hh5",58.904,"51059420700"
"I.9","hh5",99.242,"51059420700"
"I.1","hh1",52.098,"51059420600"
"I.2","hh1",29.79,"51059420600"
"I.3","hh1",16.726,"51059420600"
"I.4","hh1",103.54,"51059420600"
"I.5","hh1",55.869,"51059420600"
"I.6","hh1",96.366,"51059420600"
"I.7","hh1",105.61,"51059420600"
"I.8","hh1",52.691,"51059420600"
"I.9","hh1",28.311,"51059420600"
"I.1","hh2",22.084,"51059420600"
"I.2","hh2",21.156,"51059420600"
"I.3","hh2",11.269,"51059420600"
"I.4","hh2",53.567,"51059420600"
"I.5","hh2",36.291,"51059420600"
"I.6","hh2",134.248,"51059420600"
"I.7","hh2",180.762,"51059420600"
"I.8","hh2",143.919,"51059420600"
"I.9","hh2",135.704,"51059420600"
"I.1","hh3",17.531,"51059420600"
"I.2","hh3",21.082,"51059420600"
"I.3","hh3",4.387,"51059420600"
"I.4","hh3",30.568,"51059420600"
"I.5","hh3",14.73,"51059420600"
"I.6","hh3",50.473,"51059420600"
"I.7","hh3",44.669,"51059420600"
"I.8","hh3",53.96,"51059420600"
"I.9","hh3",61.6,"51059420600"
"I.1","hh4",0.413,"51059420600"
"I.2","hh4",6.934,"51059420600"
"I.3","hh4",1.612,"51059420600"
"I.4","hh4",18.44,"51059420600"
"I.5","hh4",13.297,"51059420600"
"I.6","hh4",21.385,"51059420600"
"I.7","hh4",38.005,"51059420600"
"I.8","hh4",25.42,"51059420600"
"I.9","hh4",48.495,"51059420600"
"I.1","hh5",3.874,"51059420600"
"I.2","hh5",8.038,"51059420600"
"I.3","hh5",4.006,"51059420600"
"I.4","hh5",34.884,"51059420600"
"I.5","hh5",8.813,"51059420600"
"I.6","hh5",30.528,"51059420600"
"I.7","hh5",46.955,"51059420600"
"I.8","hh5",34.011,"51059420600"
"I.9","hh5",33.891,"51059420600"
"I.1","hh1",83.562,"51059420503"
"I.2","hh1",19.61,"51059420503"
"I.3","hh1",0,"51059420503"
"I.4","hh1",37.704,"51059420503"
"I.5","hh1",131.505,"51059420503"
"I.6","hh1",72.957,"51059420503"
"I.7","hh1",84.633,"51059420503"
"I.8","hh1",39.651,"51059420503"
"I.9","hh1",17.38,"51059420503"
"I.1","hh2",45.839,"51059420503"
"I.2","hh2",12.585,"51059420503"
"I.3","hh2",0,"51059420503"
"I.4","hh2",12.691,"51059420503"
"I.5","hh2",132.323,"51059420503"
"I.6","hh2",92.352,"51059420503"
"I.7","hh2",143.406,"51059420503"
"I.8","hh2",101.643,"51059420503"
"I.9","hh2",77.161,"51059420503"
"I.1","hh3",23.889,"51059420503"
"I.2","hh3",12.441,"51059420503"
"I.3","hh3",0,"51059420503"
"I.4","hh3",9.265,"51059420503"
"I.5","hh3",33.091,"51059420503"
"I.6","hh3",32.097,"51059420503"
"I.7","hh3",31.603,"51059420503"
"I.8","hh3",35.494,"51059420503"
"I.9","hh3",35.121,"51059420503"
"I.1","hh4",0.359,"51059420503"
"I.2","hh4",4.493,"51059420503"
"I.3","hh4",0,"51059420503"
"I.4","hh4",7.246,"51059420503"
"I.5","hh4",20.223,"51059420503"
"I.6","hh4",13.594,"51059420503"
"I.7","hh4",25.513,"51059420503"
"I.8","hh4",16.367,"51059420503"
"I.9","hh4",28.206,"51059420503"
"I.1","hh5",2.35,"51059420503"
"I.2","hh5",3.872,"51059420503"
"I.3","hh5",0,"51059420503"
"I.4","hh5",8.094,"51059420503"
"I.5","hh5",12.858,"51059420503"
"I.6","hh5",13.001,"51059420503"
"I.7","hh5",22.846,"51059420503"
"I.8","hh5",15.846,"51059420503"
"I.9","hh5",16.132,"51059420503"
"I.1","hh1",50.932,"51059420502"
"I.2","hh1",10.505,"51059420502"
"I.3","hh1",27.092,"51059420502"
"I.4","hh1",59.253,"51059420502"
"I.5","hh1",160.739,"51059420502"
"I.6","hh1",116.485,"51059420502"
"I.7","hh1",130.667,"51059420502"
"I.8","hh1",62.741,"51059420502"
"I.9","hh1",40.586,"51059420502"
"I.1","hh2",9.78,"51059420502"
"I.2","hh2",4.631,"51059420502"
"I.3","hh2",13.71,"51059420502"
"I.4","hh2",13.467,"51059420502"
"I.5","hh2",68.122,"51059420502"
"I.6","hh2",70.253,"51059420502"
"I.7","hh2",112.015,"51059420502"
"I.8","hh2",87.787,"51059420502"
"I.9","hh2",130.235,"51059420502"
"I.1","hh3",3.554,"51059420502"
"I.2","hh3",3.517,"51059420502"
"I.3","hh3",2.516,"51059420502"
"I.4","hh3",4.768,"51059420502"
"I.5","hh3",9.052,"51059420502"
"I.6","hh3",10.777,"51059420502"
"I.7","hh3",11.278,"51059420502"
"I.8","hh3",13.73,"51059420502"
"I.9","hh3",25.808,"51059420502"
"I.1","hh4",0.078,"51059420502"
"I.2","hh4",1.154,"51059420502"
"I.3","hh4",0.66,"51059420502"
"I.4","hh4",2.949,"51059420502"
"I.5","hh4",5.446,"51059420502"
"I.6","hh4",4.092,"51059420502"
"I.7","hh4",8.085,"51059420502"
"I.8","hh4",5.453,"51059420502"
"I.9","hh4",15.084,"51059420502"
"I.1","hh5",0.655,"51059420502"
"I.2","hh5",1.193,"51059420502"
"I.3","hh5",2.022,"51059420502"
"I.4","hh5",4.563,"51059420502"
"I.5","hh5",4.641,"51059420502"
"I.6","hh5",5.394,"51059420502"
"I.7","hh5",9.956,"51059420502"
"I.8","hh5",7.288,"51059420502"
"I.9","hh5",12.287,"51059420502"
"I.1","hh1",16.744,"51059420501"
"I.2","hh1",9.901,"51059420501"
"I.3","hh1",16.199,"51059420501"
"I.4","hh1",77.286,"51059420501"
"I.5","hh1",129.206,"51059420501"
"I.6","hh1",90.715,"51059420501"
"I.7","hh1",46.607,"51059420501"
"I.8","hh1",14.12,"51059420501"
"I.9","hh1",34.221,"51059420501"
"I.1","hh2",2.558,"51059420501"
"I.2","hh2",3.222,"51059420501"
"I.3","hh2",5.931,"51059420501"
"I.4","hh2",8.299,"51059420501"
"I.5","hh2",27.32,"51059420501"
"I.6","hh2",26.953,"51059420501"
"I.7","hh2",30.473,"51059420501"
"I.8","hh2",17.735,"51059420501"
"I.9","hh2",63.508,"51059420501"
"I.1","hh3",1.563,"51059420501"
"I.2","hh3",2.355,"51059420501"
"I.3","hh3",1.332,"51059420501"
"I.4","hh3",2.988,"51059420501"
"I.5","hh3",4.913,"51059420501"
"I.6","hh3",5.789,"51059420501"
"I.7","hh3",5.102,"51059420501"
"I.8","hh3",5.229,"51059420501"
"I.9","hh3",14.73,"51059420501"
"I.1","hh4",0.009,"51059420501"
"I.2","hh4",0.173,"51059420501"
"I.3","hh4",0.082,"51059420501"
"I.4","hh4",0.362,"51059420501"
"I.5","hh4",0.615,"51059420501"
"I.6","hh4",0.457,"51059420501"
"I.7","hh4",0.898,"51059420501"
"I.8","hh4",0.594,"51059420501"
"I.9","hh4",1.81,"51059420501"
"I.1","hh5",0.126,"51059420501"
"I.2","hh5",0.349,"51059420501"
"I.3","hh5",0.457,"51059420501"
"I.4","hh5",1.064,"51059420501"
"I.5","hh5",0.946,"51059420501"
"I.6","hh5",1.086,"51059420501"
"I.7","hh5",1.92,"51059420501"
"I.8","hh5",1.321,"51059420501"
"I.9","hh5",2.731,"51059420501"
"I.1","hh1",50.667,"51059420400"
"I.2","hh1",7.604,"51059420400"
"I.3","hh1",28.81,"51059420400"
"I.4","hh1",133.897,"51059420400"
"I.5","hh1",529.99,"51059420400"
"I.6","hh1",161.107,"51059420400"
"I.7","hh1",351.533,"51059420400"
"I.8","hh1",93.316,"51059420400"
"I.9","hh1",59.076,"51059420400"
"I.1","hh2",6.997,"51059420400"
"I.2","hh2",3.119,"51059420400"
"I.3","hh2",11.555,"51059420400"
"I.4","hh2",16.965,"51059420400"
"I.5","hh2",76.741,"51059420400"
"I.6","hh2",56.226,"51059420400"
"I.7","hh2",122.489,"51059420400"
"I.8","hh2",77.644,"51059420400"
"I.9","hh2",126.264,"51059420400"
"I.1","hh3",7.17,"51059420400"
"I.2","hh3",3.89,"51059420400"
"I.3","hh3",4.525,"51059420400"
"I.4","hh3",13.071,"51059420400"
"I.5","hh3",28.384,"51059420400"
"I.6","hh3",26.299,"51059420400"
"I.7","hh3",33.616,"51059420400"
"I.8","hh3",33.429,"51059420400"
"I.9","hh3",58.617,"51059420400"
"I.1","hh4",0.102,"51059420400"
"I.2","hh4",1.215,"51059420400"
"I.3","hh4",0.878,"51059420400"
"I.4","hh4",4.556,"51059420400"
"I.5","hh4",8.429,"51059420400"
"I.6","hh4",5.85,"51059420400"
"I.7","hh4",12.374,"51059420400"
"I.8","hh4",7.882,"51059420400"
"I.9","hh4",21.713,"51059420400"
"I.1","hh5",0.065,"51059420400"
"I.2","hh5",0.171,"51059420400"
"I.3","hh5",0.232,"51059420400"
"I.4","hh5",0.51,"51059420400"
"I.5","hh5",0.456,"51059420400"
"I.6","hh5",0.518,"51059420400"
"I.7","hh5",0.989,"51059420400"
"I.8","hh5",0.729,"51059420400"
"I.9","hh5",1.329,"51059420400"
"I.1","hh1",22.296,"51059420300"
"I.2","hh1",17.809,"51059420300"
"I.3","hh1",12.273,"51059420300"
"I.4","hh1",9.265,"51059420300"
"I.5","hh1",62.2,"51059420300"
"I.6","hh1",30.418,"51059420300"
"I.7","hh1",58.351,"51059420300"
"I.8","hh1",30.224,"51059420300"
"I.9","hh1",28.165,"51059420300"
"I.1","hh2",11.769,"51059420300"
"I.2","hh2",20.512,"51059420300"
"I.3","hh2",10.325,"51059420300"
"I.4","hh2",2.795,"51059420300"
"I.5","hh2",74.971,"51059420300"
"I.6","hh2",39.967,"51059420300"
"I.7","hh2",156.683,"51059420300"
"I.8","hh2",134.765,"51059420300"
"I.9","hh2",282.213,"51059420300"
"I.1","hh3",12.445,"51059420300"
"I.2","hh3",23.829,"51059420300"
"I.3","hh3",4.265,"51059420300"
"I.4","hh3",2.478,"51059420300"
"I.5","hh3",31.032,"51059420300"
"I.6","hh3",20.837,"51059420300"
"I.7","hh3",46.691,"51059420300"
"I.8","hh3",60.109,"51059420300"
"I.9","hh3",131.315,"51059420300"
"I.1","hh4",0.686,"51059420300"
"I.2","hh4",19.306,"51059420300"
"I.3","hh4",2.186,"51059420300"
"I.4","hh4",2.759,"51059420300"
"I.5","hh4",52.191,"51059420300"
"I.6","hh4",18.267,"51059420300"
"I.7","hh4",102.921,"51059420300"
"I.8","hh4",75.078,"51059420300"
"I.9","hh4",241.607,"51059420300"
"I.1","hh5",2.805,"51059420300"
"I.2","hh5",9.545,"51059420300"
"I.3","hh5",3.951,"51059420300"
"I.4","hh5",2.703,"51059420300"
"I.5","hh5",19.606,"51059420300"
"I.6","hh5",12.511,"51059420300"
"I.7","hh5",51.354,"51059420300"
"I.8","hh5",39.825,"51059420300"
"I.9","hh5",77.7,"51059420300"
"I.1","hh1",3.753,"51059420203"
"I.2","hh1",5.973,"51059420203"
"I.3","hh1",2.3,"51059420203"
"I.4","hh1",19.818,"51059420203"
"I.5","hh1",36.157,"51059420203"
"I.6","hh1",25.693,"51059420203"
"I.7","hh1",54.638,"51059420203"
"I.8","hh1",37.305,"51059420203"
"I.9","hh1",32.362,"51059420203"
"I.1","hh2",0.935,"51059420203"
"I.2","hh2",3.111,"51059420203"
"I.3","hh2",1.361,"51059420203"
"I.4","hh2",6.013,"51059420203"
"I.5","hh2",23.109,"51059420203"
"I.6","hh2",24.102,"51059420203"
"I.7","hh2",81.045,"51059420203"
"I.8","hh2",102.741,"51059420203"
"I.9","hh2",187.583,"51059420203"
"I.1","hh3",1.05,"51059420203"
"I.2","hh3",3.739,"51059420203"
"I.3","hh3",0.573,"51059420203"
"I.4","hh3",4.847,"51059420203"
"I.5","hh3",9.261,"51059420203"
"I.6","hh3",11.556,"51059420203"
"I.7","hh3",21.131,"51059420203"
"I.8","hh3",36.077,"51059420203"
"I.9","hh3",70.766,"51059420203"
"I.1","hh4",0.04,"51059420203"
"I.2","hh4",1.782,"51059420203"
"I.3","hh4",0.25,"51059420203"
"I.4","hh4",4.998,"51059420203"
"I.5","hh4",9.903,"51059420203"
"I.6","hh4",7.836,"51059420203"
"I.7","hh4",26.008,"51059420203"
"I.8","hh4",23.872,"51059420203"
"I.9","hh4",66.313,"51059420203"
"I.1","hh5",0.222,"51059420203"
"I.2","hh5",1.395,"51059420203"
"I.3","hh5",0.516,"51059420203"
"I.4","hh5",5.324,"51059420203"
"I.5","hh5",5.571,"51059420203"
"I.6","hh5",6.814,"51059420203"
"I.7","hh5",22.178,"51059420203"
"I.8","hh5",23.006,"51059420203"
"I.9","hh5",39.975,"51059420203"
"I.1","hh1",9.415,"51059420202"
"I.2","hh1",9.216,"51059420202"
"I.3","hh1",0,"51059420202"
"I.4","hh1",17.202,"51059420202"
"I.5","hh1",97.012,"51059420202"
"I.6","hh1",98.074,"51059420202"
"I.7","hh1",271.816,"51059420202"
"I.8","hh1",73.521,"51059420202"
"I.9","hh1",13.744,"51059420202"
"I.1","hh2",1.064,"51059420202"
"I.2","hh2",1.922,"51059420202"
"I.3","hh2",0,"51059420202"
"I.4","hh2",8.302,"51059420202"
"I.5","hh2",46.753,"51059420202"
"I.6","hh2",66.191,"51059420202"
"I.7","hh2",153.275,"51059420202"
"I.8","hh2",97.924,"51059420202"
"I.9","hh2",60.568,"51059420202"
"I.1","hh3",3.166,"51059420202"
"I.2","hh3",2.224,"51059420202"
"I.3","hh3",0,"51059420202"
"I.4","hh3",2.967,"51059420202"
"I.5","hh3",14.051,"51059420202"
"I.6","hh3",13.326,"51059420202"
"I.7","hh3",38.577,"51059420202"
"I.8","hh3",31.059,"51059420202"
"I.9","hh3",25.63,"51059420202"
"I.1","hh4",0.355,"51059420202"
"I.2","hh4",1.082,"51059420202"
"I.3","hh4",0,"51059420202"
"I.4","hh4",1.564,"51059420202"
"I.5","hh4",3.533,"51059420202"
"I.6","hh4",3.845,"51059420202"
"I.7","hh4",11.495,"51059420202"
"I.8","hh4",12.463,"51059420202"
"I.9","hh4",13.663,"51059420202"
"I.1","hh5",0,"51059420202"
"I.2","hh5",0.556,"51059420202"
"I.3","hh5",0,"51059420202"
"I.4","hh5",0.964,"51059420202"
"I.5","hh5",3.651,"51059420202"
"I.6","hh5",2.565,"51059420202"
"I.7","hh5",5.838,"51059420202"
"I.8","hh5",5.033,"51059420202"
"I.9","hh5",6.394,"51059420202"
"I.1","hh1",0,"51059420201"
"I.2","hh1",0,"51059420201"
"I.3","hh1",16.365,"51059420201"
"I.4","hh1",8.698,"51059420201"
"I.5","hh1",28.649,"51059420201"
"I.6","hh1",37.394,"51059420201"
"I.7","hh1",115.155,"51059420201"
"I.8","hh1",55.896,"51059420201"
"I.9","hh1",29.842,"51059420201"
"I.1","hh2",0,"51059420201"
"I.2","hh2",0,"51059420201"
"I.3","hh2",13.396,"51059420201"
"I.4","hh2",7.311,"51059420201"
"I.5","hh2",20.493,"51059420201"
"I.6","hh2",31.245,"51059420201"
"I.7","hh2",85.113,"51059420201"
"I.8","hh2",93.597,"51059420201"
"I.9","hh2",146.845,"51059420201"
"I.1","hh3",0,"51059420201"
"I.2","hh3",0,"51059420201"
"I.3","hh3",2.752,"51059420201"
"I.4","hh3",4.691,"51059420201"
"I.5","hh3",13.934,"51059420201"
"I.6","hh3",14.778,"51059420201"
"I.7","hh3",47.455,"51059420201"
"I.8","hh3",50.908,"51059420201"
"I.9","hh3",80.482,"51059420201"
"I.1","hh4",0,"51059420201"
"I.2","hh4",0,"51059420201"
"I.3","hh4",2.99,"51059420201"
"I.4","hh4",4.529,"51059420201"
"I.5","hh4",10.338,"51059420201"
"I.6","hh4",12.316,"51059420201"
"I.7","hh4",56.509,"51059420201"
"I.8","hh4",71.636,"51059420201"
"I.9","hh4",113.683,"51059420201"
"I.1","hh5",0,"51059420201"
"I.2","hh5",0,"51059420201"
"I.3","hh5",1.496,"51059420201"
"I.4","hh5",3.771,"51059420201"
"I.5","hh5",13.586,"51059420201"
"I.6","hh5",11.268,"51059420201"
"I.7","hh5",29.768,"51059420201"
"I.8","hh5",27.963,"51059420201"
"I.9","hh5",39.148,"51059420201"
"I.1","hh1",7.687,"51059420100"
"I.2","hh1",2.995,"51059420100"
"I.3","hh1",11.839,"51059420100"
"I.4","hh1",18.757,"51059420100"
"I.5","hh1",22.656,"51059420100"
"I.6","hh1",15.639,"51059420100"
"I.7","hh1",42.803,"51059420100"
"I.8","hh1",17.449,"51059420100"
"I.9","hh1",11.176,"51059420100"
"I.1","hh2",1.928,"51059420100"
"I.2","hh2",0.664,"51059420100"
"I.3","hh2",20.15,"51059420100"
"I.4","hh2",28.066,"51059420100"
"I.5","hh2",25.162,"51059420100"
"I.6","hh2",20.107,"51059420100"
"I.7","hh2",82.648,"51059420100"
"I.8","hh2",52.262,"51059420100"
"I.9","hh2",97.013,"51059420100"
"I.1","hh3",8.505,"51059420100"
"I.2","hh3",1.017,"51059420100"
"I.3","hh3",2.8,"51059420100"
"I.4","hh3",10.219,"51059420100"
"I.5","hh3",12.784,"51059420100"
"I.6","hh3",7.043,"51059420100"
"I.7","hh3",42.693,"51059420100"
"I.8","hh3",27.421,"51059420100"
"I.9","hh3",49.518,"51059420100"
"I.1","hh4",1.88,"51059420100"
"I.2","hh4",0.857,"51059420100"
"I.3","hh4",5.637,"51059420100"
"I.4","hh4",32.386,"51059420100"
"I.5","hh4",12.168,"51059420100"
"I.6","hh4",6.574,"51059420100"
"I.7","hh4",83.503,"51059420100"
"I.8","hh4",43.145,"51059420100"
"I.9","hh4",79.851,"51059420100"
"I.1","hh5",0,"51059420100"
"I.2","hh5",0.466,"51059420100"
"I.3","hh5",3.574,"51059420100"
"I.4","hh5",68.571,"51059420100"
"I.5","hh5",25.231,"51059420100"
"I.6","hh5",7.638,"51059420100"
"I.7","hh5",93.354,"51059420100"
"I.8","hh5",31.724,"51059420100"
"I.9","hh5",63.442,"51059420100"
