"PUMA","SERIAL","income_cat","hh_recode","adult","preschooler","toddler","schooler","teenager","infant","hhincome","pop","hh_compos","healthcare_cost_month","taxes_month"
59307,6282804,"$200,000 or more",1,1,0,0,0,0,0,601979.2,24,"100000",219.456,15078.82
59307,6282860,"$75,000 to $99,999",4,2,0,1,1,0,0,84894.3,8,"201010",378.9855,663.6783
59307,6282903,"$150,000 to $199,999",1,1,0,0,0,0,0,188532.3,13,"100000",152.3148,4274.602
59307,6282947,"$200,000 or more",3,3,0,0,0,0,0,259887.6,6,"300000",585.8603,4980.438
59307,6282949,"$50,000 to $74,999",2,2,0,0,0,0,0,74531.02,26,"200000",239.266,1327.341
59307,6282960,"$150,000 to $199,999",2,2,0,0,0,0,0,173096.2,14,"200000",218.5712,3099.259
59307,6283016,"$200,000 or more",2,2,0,0,0,0,0,201233.1,13,"200000",436.7108,3686.933
59307,6283030,"$100,000 to $149,999",1,1,0,0,0,0,0,141123.2,13,"100000",152.3148,3123.567
59307,6283032,"$150,000 to $199,999",3,2,0,0,0,0,1,184121.8,12,"200001",377.7055,3158.403
59307,6283041,"$15,000 to $24,999",3,2,0,0,0,1,0,23153.08,13,"210000",3.411882,0
59307,6283201,"$200,000 or more",4,2,0,0,0,2,0,201762.6,14,"220000",463.2067,3365.368
59307,6283238,"$200,000 or more",3,3,0,0,0,0,0,281143.6,11,"300000",538.7587,5496.608
59307,6283431,"$100,000 to $149,999",1,1,0,0,0,0,0,100329.4,13,"100000",549.3222,1966.604
59307,6283630,"$35,000 to $49,999",1,1,0,0,0,0,0,40793.87,13,"100000",105.2132,553.4658
59307,6283691,"$150,000 to $199,999",4,4,0,0,0,0,0,166481,15,"400000",486.5055,2963.778
59307,6283713,"$200,000 or more",4,4,0,0,0,0,0,564492.9,24,"400000",614.4935,13856
59307,6283720,"$35,000 to $49,999",1,1,0,0,0,0,0,46857.09,12,"100000",133.4712,657.5208
59307,6283723,"$100,000 to $149,999",4,3,0,0,0,1,0,142115.7,11,"310000",608.1991,2214.763
59307,6283793,"$200,000 or more",2,2,0,0,0,0,0,323480.9,18,"200000",369.5696,8596.58
59307,6283815,"$100,000 to $149,999",2,2,0,0,0,0,0,147959.2,12,"200000",436.7108,2584.441
59307,6283819,"$100,000 to $149,999",2,2,0,0,0,0,0,121277.7,14,"200000",332.814,2579.662
59307,6283847,"$150,000 to $199,999",1,1,0,0,0,0,0,195147.4,15,"100000",219.456,4471.251
59307,6283913,"Less than $15,000",2,2,0,0,0,0,0,6504.778,13,"200000",2.893029,0
59307,6283973,"$200,000 or more",3,3,0,0,0,0,0,333514,13,"300000",418.2215,8923.863
59307,6284083,"$100,000 to $149,999",4,2,0,1,1,0,0,127892.9,25,"201010",378.9855,1606.498
59307,6284089,"$50,000 to $74,999",5,3,0,1,1,0,0,72766.84,13,"301010",102.5158,455.5508
59307,6284101,"$75,000 to $99,999",3,3,0,0,0,0,0,89007.32,31,"300000",404.4763,1234.265
59307,6284152,"$200,000 or more",4,2,2,0,0,0,0,226017.5,24,"200200",378.9855,3904.489
59307,6284162,"$200,000 or more",2,2,0,0,0,0,0,305178.8,16,"200000",436.7108,7949.976
59307,6284191,"$75,000 to $99,999",2,2,0,0,0,0,0,98345.42,79,"200000",468.3337,1945.765
59307,6284277,"$75,000 to $99,999",3,2,0,0,1,0,0,93714.19,41,"201000",304.1943,1065.043
59307,6284299,"$150,000 to $199,999",4,2,0,2,0,0,0,154353.6,12,"200020",378.9855,2264.438
59307,6284324,"$75,000 to $99,999",4,2,0,1,1,0,0,82689.59,13,"201010",247.8431,625.8417
59307,6284357,"$100,000 to $149,999",4,2,0,0,1,1,0,109922,21,"211000",483.149,1141.136
59307,6284479,"$25,000 to $34,999",2,2,0,0,0,0,0,30099.42,52,"200000",34.71635,236.8975
59307,6284488,"$15,000 to $24,999",3,3,0,0,0,0,0,18742.63,18,"300000",3.411882,110.1967
59307,6284531,"$150,000 to $199,999",2,2,0,0,0,0,0,187429.4,15,"200000",436.7108,3392.808
59307,6284542,"$200,000 or more",4,2,0,0,2,0,0,242004.5,14,"202000",415.7411,4262.557
59307,6284549,"$150,000 to $199,999",4,4,0,0,0,0,0,155456.4,10,"400000",661.0127,2737.989
59307,6284578,"$200,000 or more",2,2,0,0,0,0,0,208267.4,19,"200000",332.814,4864.851
59307,6284605,"$150,000 to $199,999",2,2,0,0,0,0,0,199545.6,11,"200000",228.9172,4603.195
59307,6284729,"$150,000 to $199,999",3,3,0,0,0,0,0,168686.8,23,"300000",528.9923,3008.951
59307,6284926,"$100,000 to $149,999",4,2,0,0,2,0,0,115765.4,7,"202000",378.9855,1292.453
59307,6285009,"$200,000 or more",5,3,0,0,0,2,0,565264.6,13,"320000",693.4251,13881.17
59307,6285053,"$100,000 to $149,999",2,2,0,0,0,0,0,144430.8,12,"200000",369.5696,2512.178
59307,6285295,"$150,000 to $199,999",1,1,0,0,0,0,0,183570.9,14,"100000",724.3848,4084.327
59307,6285408,"$150,000 to $199,999",2,2,0,0,0,0,0,187429.4,13,"200000",201.9308,4242.381
59307,6285474,"$100,000 to $149,999",4,2,0,0,0,2,0,100329.4,13,"220000",530.3479,928.57
59307,6285576,"$50,000 to $74,999",1,1,0,0,0,0,0,71663.97,12,"100000",219.456,1253.098
59307,6285600,"$50,000 to $74,999",3,2,0,0,0,1,0,66151.67,17,"210000",388.4184,592.0233
59307,6285673,"$200,000 or more",4,2,0,1,1,0,0,242665.8,15,"201010",378.9855,4277.777
59307,6285757,"$100,000 to $149,999",1,1,0,0,0,0,0,146635.5,16,"100000",219.456,3212.09
59307,6285760,"$100,000 to $149,999",2,1,0,0,0,1,0,136712.8,13,"110000",306.4072,2839.651
59307,6285780,"Less than $15,000",1,1,0,0,0,0,0,6946.334,9,"100000",1.918727,0
59307,6285795,"$50,000 to $74,999",2,2,0,0,0,0,0,61741.22,8,"200000",208.3495,996.1442
59307,6285857,"$150,000 to $199,999",4,2,0,0,2,0,0,187440.6,68,"202000",415.7411,3059.706
59307,6285909,"$200,000 or more",2,2,0,0,0,0,0,292169.2,22,"200000",218.5712,7575.185
59307,6285934,"$200,000 or more",2,2,0,0,0,0,0,253966.4,11,"200000",228.9172,6328.999
59307,6286139,"$150,000 to $199,999",3,3,0,0,0,0,0,174309.4,12,"300000",585.8603,3124.107
59307,6286201,"$100,000 to $149,999",3,2,0,0,0,1,0,102535.1,18,"210000",522.6979,1216.424
59307,6286234,"$200,000 or more",2,2,0,0,0,0,0,200439,13,"200000",436.7108,4629.997
59307,6286315,"$35,000 to $49,999",1,1,0,0,0,0,0,44101.45,14,"100000",219.456,593.23
59307,6286325,"$200,000 or more",5,3,0,0,0,2,0,202974.8,16,"320000",813.0187,3392.314
59307,6286340,"$100,000 to $149,999",2,1,0,0,0,1,0,136712.8,13,"110000",239.266,2839.651
59307,6286373,"$75,000 to $99,999",1,1,0,0,0,0,0,83791.44,11,"100000",98.91884,1567.142
59307,6286461,"$100,000 to $149,999",3,2,0,1,0,0,0,121277.7,10,"200010",304.1943,1685.197
59307,6286507,"$75,000 to $99,999",2,2,0,0,0,0,0,86492.9,12,"200000",436.7108,1177.613
59307,6286519,"$200,000 or more",4,2,0,0,2,0,0,558429.7,17,"202000",452.4967,13658.22
59307,6286532,"$100,000 to $149,999",3,3,0,0,0,0,0,108492,13,"300000",653.0015,1604.105
59307,6286641,"$150,000 to $199,999",3,3,0,0,0,0,0,162079.8,22,"300000",602.0101,3555.372
59307,6286690,"$200,000 or more",3,2,0,0,0,1,0,872098.2,16,"210000",522.6979,24290.58
59307,6286795,"$75,000 to $99,999",1,1,0,0,0,0,0,94817.05,24,"100000",508.0285,1821.487
59307,6286849,"$200,000 or more",1,1,0,0,0,0,0,220505.2,13,"100000",152.3148,5237.486
59307,6287050,"$50,000 to $74,999",1,1,0,0,0,0,0,55126.05,12,"100000",152.5634,824.8417
59307,6287107,"$50,000 to $74,999",2,2,0,0,0,0,0,61201.54,15,"200000",218.6955,982.1683
59307,6287109,"$15,000 to $24,999",2,2,0,0,0,0,0,15655.83,12,"200000",2.893029,68.95
59307,6287167,"$200,000 or more",1,1,0,0,0,0,0,550160.7,20,"100000",724.3848,13349.11
59307,6287250,"$200,000 or more",3,2,1,0,0,0,0,262412.2,13,"200100",377.7055,4898.871
59307,6287275,"$35,000 to $49,999",2,2,0,0,0,0,0,37595.65,8,"200000",43.9581,498.58
59307,6287286,"$25,000 to $34,999",4,2,0,1,1,0,0,34178.7,55,"201010",80.49176,0
59307,6287335,"$100,000 to $149,999",3,2,0,1,0,0,0,115765.4,12,"200010",304.1943,1542.453
59307,6287343,"$150,000 to $199,999",3,3,0,0,0,0,0,152810.2,12,"300000",913.3795,2683.793
59307,6287501,"$200,000 or more",3,3,0,0,0,0,0,204407.8,27,"300000",324.6707,4749.066
59307,6287504,"$100,000 to $149,999",2,2,0,0,0,0,0,119073,21,"200000",332.814,2518.718
59307,6287577,"$35,000 to $49,999",5,2,0,0,3,0,0,36934.34,5,"203000",5.844151,0
59307,6287585,"$15,000 to $24,999",1,1,0,0,0,0,0,23373.86,11,"100000",1.918727,238.2233
59307,6287664,"$75,000 to $99,999",3,3,0,0,0,0,0,81697.11,24,"300000",653.0015,1108.809
59307,6287751,"$150,000 to $199,999",2,2,0,0,0,0,0,175632.1,8,"200000",436.7108,3856.603
59307,6287772,"$100,000 to $149,999",2,2,0,0,0,0,0,146635.5,21,"200000",218.5712,2557.332
59307,6287787,"$200,000 or more",3,3,0,0,0,0,0,213890.1,21,"300000",398.1819,3968.262
59307,6287794,"Less than $15,000",3,2,0,0,0,1,0,1367.598,15,"210000",3.411882,0
59307,6287927,"$75,000 to $99,999",1,1,0,0,0,0,0,93714.19,13,"100000",152.3148,1315.043
59307,6287976,"$50,000 to $74,999",2,2,0,0,0,0,0,60672.08,18,"200000",195.7607,747.9842
59307,6288017,"$200,000 or more",4,2,0,0,1,1,0,306502.4,13,"211000",463.2067,5746.864
59307,6288073,"$150,000 to $199,999",1,1,0,0,0,0,0,165379.2,31,"100000",219.456,3662.709
59307,6288227,"Less than $15,000",3,2,0,0,0,1,0,13230.33,11,"210000",3.411882,0
59307,6288341,"$150,000 to $199,999",2,2,0,0,0,0,0,174639.6,12,"200000",265.6728,3130.868
59307,6288382,"$200,000 or more",4,4,0,0,0,0,0,410139.3,12,"400000",640.3207,11423.4
59307,6288420,"$50,000 to $74,999",2,2,0,0,0,0,0,64608.27,15,"200000",65.99811,802.0367
59307,6288432,"$75,000 to $99,999",1,1,0,0,0,0,0,82689.59,22,"100000",484.5948,1538.609
59307,6288461,"$150,000 to $199,999",1,1,0,0,0,0,0,178609.5,15,"100000",219.456,3939.382
59307,6288463,"$75,000 to $99,999",1,1,0,0,0,0,0,93714.19,21,"100000",105.2132,1824.095
59307,6288465,"$150,000 to $199,999",5,2,0,1,1,0,1,188862.4,15,"201011",453.5015,2871.89
59307,6288475,"$200,000 or more",4,2,0,0,1,1,0,303194.8,13,"211000",452.4967,5670.746
59307,6288583,"$75,000 to $99,999",4,3,0,0,0,1,0,81365.94,7,"310000",547.3523,853.1258
59307,6288595,"$150,000 to $199,999",3,3,0,0,0,0,0,173096.2,12,"300000",291.3899,3834.237
59307,6288596,"$50,000 to $74,999",3,3,0,0,0,0,0,71663.97,13,"300000",653.0015,1221.931
59307,6288633,"$100,000 to $149,999",1,1,0,0,0,0,0,143879.9,22,"100000",219.456,3150.841
59307,6288766,"$100,000 to $149,999",2,2,0,0,0,0,0,100991.7,46,"200000",436.7108,1426.438
59307,6288814,"$100,000 to $149,999",2,2,0,0,0,0,0,137815.6,44,"200000",212.2768,2363.452
59307,6288854,"$200,000 or more",3,1,0,0,2,0,0,568903.3,13,"102000",303.8331,16674.64
59307,6288893,"$100,000 to $149,999",2,2,0,0,0,0,0,145688,13,"200000",436.7108,2537.927
59307,6288981,"$100,000 to $149,999",5,2,1,0,2,0,1,121277.7,11,"202101",437.8015,1185.197
59307,6289168,"$200,000 or more",3,2,0,0,0,1,0,667028,15,"210000",1184.588,17242.93
59307,6289184,"$150,000 to $199,999",2,2,0,0,0,0,0,158764,13,"200000",436.7108,2805.728
59307,6289187,"$200,000 or more",1,1,0,0,0,0,0,220505.2,23,"100000",219.456,5237.486
59307,6289189,"$100,000 to $149,999",4,2,1,0,0,1,0,110804,16,"210100",415.7411,1163.976
59307,6289257,"$100,000 to $149,999",2,2,0,0,0,0,0,121277.7,13,"200000",249.0324,2579.662
59307,6289278,"$75,000 to $99,999",5,2,0,0,3,1,0,89304.76,45,"213000",556.3006,489.3692
59307,6289363,"$100,000 to $149,999",4,1,0,0,0,3,0,118741.8,12,"130000",389.3343,1965.592
59307,6289378,"$200,000 or more",3,3,0,0,0,0,0,222511.7,17,"300000",532.4643,4132.897
59307,6289469,"$75,000 to $99,999",1,1,0,0,0,0,0,77177.29,17,"100000",353.3248,1031.242
59307,6289475,"$75,000 to $99,999",2,2,0,0,0,0,0,99890.86,11,"200000",341.5709,1407.543
59307,6289665,"$200,000 or more",5,2,0,0,2,1,0,353028.3,44,"212000",527.0127,6677.498
59307,6289676,"$200,000 or more",4,2,0,1,1,0,0,240350.7,12,"201010",378.9855,4224.499
59307,6289697,"$150,000 to $199,999",4,2,0,0,0,2,0,192990.8,15,"220000",463.2067,3173.376
59307,6289712,"$150,000 to $199,999",3,3,0,0,0,0,0,173206.6,15,"300000",532.4643,3101.518
59307,6289882,"$50,000 to $74,999",3,2,0,1,0,0,0,61411.07,14,"200010",304.1972,510.6667
59307,6290007,"$75,000 to $99,999",2,2,0,0,0,0,0,99227.51,16,"200000",195.6364,1970.147
59307,6290092,"$50,000 to $74,999",1,1,0,0,0,0,0,50716.62,18,"100000",115.8078,723.7567
59307,6290146,"$200,000 or more",2,2,0,0,0,0,0,435497.1,13,"200000",228.9172,9651.577
59307,6290188,"$150,000 to $199,999",3,3,0,0,0,0,0,184121.8,14,"300000",532.4643,3325.07
59307,6290189,"$50,000 to $74,999",4,2,0,0,2,0,0,66151.67,14,"202000",71.69135,342.0233
59307,6290215,"$150,000 to $199,999",1,1,0,0,0,0,0,176514.2,7,"100000",219.456,3923.502
59307,6290303,"Less than $15,000",1,1,0,0,0,0,0,9701.973,27,"100000",1.918727,64.82167
59307,6290477,"$200,000 or more",5,2,0,1,2,0,0,202534.3,14,"202010",453.5015,3215.855
59307,6290522,"$100,000 to $149,999",1,1,0,0,0,0,0,135390.1,13,"100000",219.456,2935.759
59307,6290684,"Less than $15,000",1,1,0,0,0,0,0,8709.493,14,"100000",1.918727,58.19
59307,6290752,"$100,000 to $149,999",2,2,0,0,0,0,0,143659.1,15,"200000",436.7108,2496.373
59307,6290940,"$200,000 or more",5,4,0,0,0,1,0,228995,12,"410000",712.9579,4137.336
59307,6290961,"$200,000 or more",3,2,0,0,0,1,0,227120.4,15,"210000",340.9499,4095.67
59307,6290972,"$50,000 to $74,999",1,1,0,0,0,0,0,63946.96,15,"100000",219.7046,1053.263
59307,6290980,"$50,000 to $74,999",1,1,0,0,0,0,0,56890.23,13,"100000",219.7046,839.3592
59307,6291013,"$200,000 or more",4,2,0,1,1,0,0,213890.1,15,"201010",378.9855,3634.928
59307,6291043,"$150,000 to $199,999",3,3,0,0,0,0,0,159865.9,16,"300000",532.4643,2828.295
59307,6291077,"$200,000 or more",2,2,0,0,0,0,0,352808.6,23,"200000",436.7108,7170.903
59307,6291151,"$150,000 to $199,999",3,3,0,0,0,0,0,172545.3,11,"300000",291.3899,3821.992
59307,6291246,"$25,000 to $34,999",2,2,0,0,0,0,0,30980.49,16,"200000",34.71635,385.0525
59307,6291267,"$100,000 to $149,999",3,2,0,0,0,1,0,143327.9,18,"210000",304.1943,2240.481
59307,6291289,"$200,000 or more",3,2,0,0,0,1,0,347295.3,44,"210000",340.9499,9373.413
59307,6291387,"$100,000 to $149,999",1,1,0,0,0,0,0,115765.4,22,"100000",115.5592,2427.289
59307,6291466,"$100,000 to $149,999",4,4,0,0,0,0,0,132457.7,15,"400000",650.6667,2224.704
59307,6291489,"$200,000 or more",5,5,0,1,0,0,0,307274.1,14,"500010",817.6471,5931.288
59307,6291527,"$200,000 or more",2,2,0,0,0,0,0,297681.5,17,"200000",265.6728,7754.998
59307,6291690,"$150,000 to $199,999",2,2,0,0,0,0,0,155014.9,14,"200000",754.516,2704.195
59307,6291704,"$50,000 to $74,999",3,2,0,0,0,0,1,62844.09,56,"200001",287.5568,774.7025
59307,6291749,"$200,000 or more",3,2,0,0,1,0,0,577745.7,18,"201000",340.9499,14288.31
59307,6291865,"$100,000 to $149,999",2,2,0,0,0,0,0,115765.4,17,"200000",302.4284,1792.453
59307,6291893,"$15,000 to $24,999",1,1,0,0,0,0,0,16537.92,14,"100000",1.918727,147.0142
59307,6291898,"$100,000 to $149,999",4,2,1,0,1,0,0,147739.4,48,"201100",358.2935,2937.293
59307,6292041,"$200,000 or more",4,3,0,0,0,1,0,250273.5,9,"310000",608.1991,4619.52
59307,6292158,"$35,000 to $49,999",3,2,0,0,0,0,1,39691,12,"200001",281.219,39.16583
59307,6292309,"$200,000 or more",2,2,0,0,0,0,0,259126.1,14,"200000",1446.568,4962.913
59307,6292363,"$200,000 or more",4,2,0,0,0,2,0,209479.6,14,"220000",597.4891,3536.897
59307,6292487,"$150,000 to $199,999",4,4,0,0,0,0,0,164827.2,15,"400000",644.3723,2929.905
59307,6292511,"$150,000 to $199,999",2,2,0,0,0,0,0,165379.2,14,"200000",208.2252,2941.21
59307,6292662,"$150,000 to $199,999",1,1,0,0,0,0,0,156977.3,20,"100000",219.456,3475.959
59307,6292862,"$50,000 to $74,999",3,3,0,0,0,0,0,70892.27,35,"300000",63.92078,923.38
59307,6292926,"$100,000 to $149,999",2,2,0,0,0,0,0,121277.7,16,"200000",195.6364,1935.197
59307,6293046,"$100,000 to $149,999",2,2,0,0,0,0,0,102535.1,13,"200000",332.814,1466.424
59307,6293140,"$200,000 or more",4,2,0,0,1,1,0,214992.9,14,"211000",415.7411,3659.443
59307,6293158,"$75,000 to $99,999",3,2,0,0,0,1,0,88201.89,32,"210000",287.466,1504.016
59307,6293167,"$150,000 to $199,999",3,2,0,1,0,0,0,167583.9,13,"200010",304.1943,2819.697
59307,6293238,"$150,000 to $199,999",2,2,0,0,0,0,0,178609.5,12,"200000",436.7108,3212.173
59307,6293239,"$50,000 to $74,999",3,3,0,0,0,0,0,68577.16,18,"300000",63.92078,883.6483
59307,6293285,"$150,000 to $199,999",2,2,0,0,0,0,0,199007,13,"200000",436.7108,3610.452
59307,6293287,"$100,000 to $149,999",2,2,0,0,0,0,0,103636.9,15,"200000",436.7108,1485.334
59307,6293311,"$150,000 to $199,999",3,2,0,0,0,1,0,172611.7,15,"210000",522.6979,2922.669
59307,6293364,"$25,000 to $34,999",4,2,1,0,0,1,0,27563.54,46,"210100",5.974279,0
59307,6293466,"$150,000 to $199,999",2,2,0,0,0,0,0,159865.9,14,"200000",369.5696,2828.295
59307,6293509,"$100,000 to $149,999",3,2,0,1,0,0,0,131751.4,17,"200010",408.0911,1956.416
59307,6293550,"$200,000 or more",4,4,0,0,0,0,0,289964.5,15,"400000",627.7319,5699.605
59307,6293563,"$35,000 to $49,999",1,1,0,0,0,0,0,41895.72,13,"100000",59.89126,555.3758
59307,6293638,"Less than $15,000",1,1,0,0,0,0,0,13230.33,10,"100000",1.918727,81.72
59307,6293747,"$150,000 to $199,999",4,2,0,0,1,1,0,161189.5,8,"211000",452.4967,2434.293
59307,6293867,"$100,000 to $149,999",1,1,0,0,0,0,0,110252.1,28,"100000",219.456,2274.891
59307,6293990,"$200,000 or more",2,2,0,0,0,0,0,241012,14,"200000",1398.738,4573.052
59307,6294039,"$75,000 to $99,999",2,2,0,0,0,0,0,97021.77,13,"200000",320.078,1878.579
59307,6294076,"$200,000 or more",1,1,0,0,0,0,0,214992.9,34,"100000",105.2132,5066.619
59307,6294087,"$100,000 to $149,999",1,1,0,0,0,0,0,137815.6,15,"100000",152.3148,3036.804
59307,6294143,"$50,000 to $74,999",1,1,0,0,0,0,0,65048.8,13,"100000",105.4618,1081.795
59307,6294280,"$100,000 to $149,999",4,3,0,0,0,1,0,136712.8,22,"310000",659.2843,2084.892
59307,6294314,"$100,000 to $149,999",3,2,0,0,0,1,0,115765.4,12,"210000",377.7055,1542.453
59307,6294364,"$200,000 or more",2,2,0,0,0,0,0,452035.1,15,"200000",369.5696,10187.6
59307,6294368,"$100,000 to $149,999",3,2,0,1,0,0,0,120726.8,22,"200010",304.1943,1670.93
59307,6294408,"$35,000 to $49,999",1,1,0,0,0,0,0,40793.87,13,"100000",45.0871,553.4658
59307,6294414,"$50,000 to $74,999",1,1,0,0,0,0,0,66151.67,20,"100000",115.8078,1110.354
59307,6294546,"$150,000 to $199,999",2,2,0,0,0,0,0,183350.1,14,"200000",436.7108,3309.264
59307,6294554,"$150,000 to $199,999",1,1,0,0,0,0,0,187429.4,17,"100000",152.3148,4242.381
59307,6294555,"$150,000 to $199,999",4,2,0,0,0,2,0,183195.8,13,"220000",452.4967,2972.768
59307,6294591,"$150,000 to $199,999",5,3,0,0,0,4,0,185224.7,14,"340000",650.0867,3844.639
59307,6294597,"$200,000 or more",2,2,0,0,0,0,0,241453.6,25,"200000",436.7108,4583.212
59307,6294613,"$100,000 to $149,999",1,1,0,0,0,0,0,101873.8,14,"100000",219.456,2009.295
59307,6294724,"$150,000 to $199,999",4,2,0,0,0,2,0,182357.6,15,"220000",452.4967,2955.604
59307,6294880,"$200,000 or more",3,2,0,0,0,0,1,217197.6,12,"200001",922.0479,3875.114
59307,6294883,"$200,000 or more",5,2,0,0,1,2,0,655230.7,11,"221000",527.0127,16837.49
59307,6295006,"$200,000 or more",4,2,1,0,1,0,0,221938.2,14,"201100",415.7411,3813.817
59307,6295341,"$150,000 to $199,999",2,2,0,0,0,0,0,168686.8,23,"200000",369.5696,3736.228
59307,6295356,"$25,000 to $34,999",1,1,0,0,0,0,0,25799.36,12,"100000",219.3859,296.135
59307,6295366,"$200,000 or more",4,2,0,1,0,0,1,279556.2,12,"200011",378.9855,5126.745
59307,6295386,"$50,000 to $74,999",1,1,0,0,0,0,0,56779.84,10,"100000",219.7046,836.5008
59307,6295402,"$100,000 to $149,999",2,2,0,0,0,0,0,148267.9,14,"200000",436.7108,2590.763
59307,6295409,"$75,000 to $99,999",2,2,0,0,0,0,0,91840.64,12,"200000",436.7108,1269.389
59307,6295419,"$75,000 to $99,999",4,2,2,0,0,0,0,83802.68,12,"200200",207.8005,644.9442
59307,6295482,"$100,000 to $149,999",3,2,0,0,0,1,0,132303.3,15,"210000",511.9879,1970.709
59307,6295610,"$200,000 or more",3,2,0,0,0,1,0,248067.7,13,"210000",455.5567,4568.758
59307,6295640,"$200,000 or more",4,3,0,0,0,1,0,663722.4,15,"310000",556.7547,17129.33
59307,6295648,"$200,000 or more",3,3,0,0,0,0,0,300769.3,13,"300000",1497.508,5948.261
59307,6295680,"$100,000 to $149,999",3,3,0,0,0,0,0,147738.4,12,"300000",890.4959,3270.603
59307,6295688,"$200,000 or more",2,2,0,0,0,0,0,242555.4,11,"200000",265.6728,4608.569
59307,6295716,"$100,000 to $149,999",2,2,0,0,0,0,0,149392.2,20,"200000",218.5712,2613.789
59307,6295743,"$150,000 to $199,999",2,2,0,0,0,0,0,151046,14,"200000",724.7842,2647.659
59307,6295813,"$200,000 or more",4,2,0,0,2,0,0,386986.3,14,"202000",452.4967,7886.148
59307,6295820,"$200,000 or more",2,2,0,0,0,0,0,209479.6,24,"200000",966.9884,3870.231
59307,6295830,"Less than $15,000",1,1,0,0,0,0,0,11245.38,30,"100000",1.918727,47.56417
59307,6295836,"$100,000 to $149,999",2,2,0,0,0,0,0,101432.2,15,"200000",507.2376,2031.092
59307,6295842,"$200,000 or more",4,2,0,0,2,0,0,231640.2,15,"202000",452.4967,4029.465
59307,6295910,"$100,000 to $149,999",1,1,0,0,0,0,0,111355,22,"100000",152.3148,2305.375
59307,6295940,"$50,000 to $74,999",4,2,0,0,0,2,0,55567.61,12,"220000",71.69135,336.2758
59307,6295954,"$100,000 to $149,999",5,4,0,0,1,2,0,143218.6,14,"421000",443.6874,1987.764
59307,6295961,"$150,000 to $199,999",2,2,0,0,0,0,0,176514.2,15,"200000",436.7108,3169.259
59307,6295983,"$200,000 or more",4,3,0,0,0,1,0,317527,22,"310000",550.8243,6167.242
59307,6295990,"$15,000 to $24,999",1,1,0,0,0,0,0,19845.5,15,"100000",1.918727,183.8342
59307,6296034,"$150,000 to $199,999",2,2,0,0,0,0,0,164276.3,13,"200000",195.6364,2918.624
59307,6296074,"$150,000 to $199,999",2,2,0,0,0,0,0,170891.5,10,"200000",218.5712,3054.105
59307,6296077,"$75,000 to $99,999",1,1,0,0,0,0,0,93273.65,13,"100000",496.4665,1781.521
59307,6296081,"$200,000 or more",4,2,0,0,0,2,0,290515.4,13,"220000",597.4891,5378.949
59307,6296092,"$75,000 to $99,999",3,3,0,0,0,0,0,75964.03,42,"300000",63.91791,996.92
59307,6296109,"$50,000 to $74,999",1,1,0,0,0,0,0,63064.87,14,"100000",219.7046,999.2542
59307,6296130,"$200,000 or more",4,4,0,0,0,0,0,723256.9,13,"400000",624.2599,19175.35
59307,6296279,"$200,000 or more",3,3,0,0,0,0,0,235951.5,9,"300000",532.4643,4458.627
59307,6296356,"$200,000 or more",2,2,0,0,0,0,0,253581.1,63,"200000",835.7184,4862.305
59307,6296386,"$200,000 or more",5,2,1,0,0,2,0,497129,8,"220100",1656.79,11658.57
59307,6296387,"$75,000 to $99,999",1,1,0,0,0,0,0,99227.51,15,"100000",219.456,1970.147
59307,6296487,"$150,000 to $199,999",2,2,0,0,0,0,0,174254.3,13,"200000",369.5696,3122.977
59307,6296554,"$75,000 to $99,999",2,2,0,0,0,0,0,92281.17,13,"200000",436.7108,1276.95
59307,6296559,"Less than $15,000",1,1,0,0,0,0,0,14333.2,9,"100000",1.918727,106.09
59307,6296698,"$200,000 or more",4,2,0,0,0,2,0,231530.8,11,"220000",463.2067,4027.035
59307,6296741,"$50,000 to $74,999",2,2,0,0,0,0,0,58323.25,19,"200000",369.6939,876.4683
59307,6296772,"$150,000 to $199,999",5,2,1,0,2,0,0,165379.2,14,"202100",453.5015,2288.394
59307,6296816,"$150,000 to $199,999",2,2,0,0,0,0,0,181917.1,13,"200000",436.7108,3255.164
59307,6296834,"$200,000 or more",2,2,0,0,0,0,0,557911.5,13,"200000",436.7108,13641.31
59307,6296873,"$100,000 to $149,999",2,2,0,0,0,0,0,137926,14,"200000",436.7108,3005.856
59307,6296919,"$200,000 or more",1,1,0,0,0,0,0,207825.8,25,"100000",219.456,4806.269
59307,6296936,"$200,000 or more",2,2,0,0,0,0,0,303194.8,12,"200000",218.5712,7934.844
59307,6297006,"$100,000 to $149,999",1,1,0,0,0,0,0,116912.2,17,"100000",152.3148,1822.152
59307,6297014,"$75,000 to $99,999",1,1,0,0,0,0,0,88201.89,24,"100000",115.5592,1681.352
59307,6297050,"$200,000 or more",4,4,0,0,0,0,0,214992.9,8,"400000",449.7499,3992.777
59307,6297056,"$100,000 to $149,999",2,2,0,0,0,0,0,121277.7,28,"200000",316.1736,2579.662
59307,6297216,"$50,000 to $74,999",1,1,0,0,0,0,0,69899.79,11,"100000",105.4618,1207.413
59307,6297222,"$150,000 to $199,999",2,2,0,0,0,0,0,169568.9,15,"200000",436.7108,3002.267
59307,6297230,"$75,000 to $99,999",3,3,0,0,0,0,0,94376.52,14,"300000",549.1047,1326.409
59307,6297256,"$200,000 or more",4,4,0,0,0,0,0,243658.3,23,"400000",661.0127,4633.951
59307,6297361,"$100,000 to $149,999",1,1,0,0,0,0,0,102535.1,26,"100000",98.91884,2061.576
